customer_id,first_name,last_name,email,phone,age,home_store,acquired_at,loyalty_enrolled,opt_in_email,opt_in_sms,opt_in_push,annual_spend,lifetime_spend,visits_90d,last_visit,avg_basket,tier,churn_risk,rising_star,decliner,near_platinum,vip_likely,favorite_category,category_diversity
GST-01850,Skyler,Brooks,skyler.brooks49@gmail.com,(314) 756-6946,55,Bald Head Island Club,2025-08-17,true,false,false,false,1096.98,2734.71,2,2026-04-07,227.89,Gold,0.431,false,false,false,false,Dining,6
GST-01851,Justice,Patel,justice.patel50@outlook.com,(445) 956-2196,51,Bald Head Island Club,2024-12-17,true,true,false,true,12360.55,27173.9,9,2026-04-27,382.73,Platinum,0.093,false,false,false,true,Lodging,8
GST-01852,Hayden,Park,hayden.park51@outlook.com,(320) 919-4226,32,Carolina Beach Tavern,2024-02-17,false,true,true,false,1388.18,2511.42,2,2026-04-25,179.39,Gold,0.48,false,false,false,false,Dining,3
GST-01853,Quinn,Park,quinn.park52@yahoo.com,(275) 683-7371,46,Southport Waterfront Lodge,2025-11-17,true,true,true,false,1224.02,1812.74,0,2025-12-28,226.59,Gold,0.84,false,false,false,false,Spa,4
GST-01854,Wren,Foster,wren.foster53@yahoo.com,(289) 633-1684,39,Carolina Beach Tavern,2025-08-17,true,false,true,false,992.2,2181.76,0,2025-11-21,145.45,Silver,0.99,false,false,false,false,Dining,3
GST-01855,Wren,Kim,wren.kim54@gmail.com,(983) 898-8417,48,Southport Waterfront Lodge,2025-07-17,true,false,true,false,3515.86,6707.88,1,2026-03-05,394.58,Platinum,0.685,false,false,false,true,Spa,6
GST-01856,Skyler,Mitchell,skyler.mitchell55@outlook.com,(826) 984-8628,42,Carolina Beach Tavern,2024-10-17,true,false,false,false,242.06,741,0,2025-10-17,148.2,Silver,0.99,false,false,false,false,Dining,3
GST-01857,Rowan,Bell,rowan.bell56@proton.me,(451) 924-7100,42,Brunswick Harbor Hotel,2025-12-17,true,false,true,true,3852.62,8074.53,0,2026-01-27,336.44,Platinum,0.88,false,false,false,false,Lodging,8
GST-01858,Avery,Daniels,avery.daniels57@yahoo.com,(941) 823-2088,21,Southport Waterfront Lodge,2025-09-17,true,true,true,true,61.89,246.52,0,2025-06-26,123.26,Silver,0.84,false,false,false,false,Spa,2
GST-01859,Justice,Brooks,justice.brooks58@outlook.com,(965) 667-8905,24,Carolina Beach Tavern,2025-03-17,true,false,false,true,764.45,1442.53,1,2026-04-26,180.32,Silver,0.557,false,false,false,false,Bar,2
GST-01860,Finley,Rhodes,finley.rhodes59@proton.me,(592) 875-4682,61,Kure Beach Grill,2026-01-17,false,true,true,false,402.88,1636.01,0,2025-11-13,136.33,Silver,0.92,false,false,false,false,Dining,2
GST-01861,Blake,Rivera,blake.rivera60@icloud.com,(302) 528-4349,53,Southport Waterfront Lodge,2024-11-17,true,true,true,false,3878.89,7084.69,1,2026-03-09,372.88,Platinum,0.664,false,false,false,true,Spa,6
GST-01862,Harper,Hawthorne,harper.hawthorne61@proton.me,(870) 343-7432,58,Kure Beach Grill,2025-04-17,true,false,true,false,2167.05,5241.91,3,2026-04-17,194.14,Gold,0.37,false,false,false,false,Dining,5
GST-01863,Skyler,Bennett,skyler.bennett62@proton.me,(398) 586-5104,24,Cape Fear Inn,2026-02-17,true,false,false,true,10844.51,19045.84,0,2026-01-19,423.24,Platinum,0.86,false,false,false,false,Lodging,8
GST-01864,Phoenix,Collins,phoenix.collins63@icloud.com,(721) 617-8409,49,Cape Fear Inn,2025-06-17,true,false,true,false,5862.23,9883.08,4,2026-04-16,449.23,Platinum,0.287,false,false,false,false,Lodging,8
GST-01865,Blake,Whitaker,blake.whitaker64@gmail.com,(917) 796-9355,48,Brunswick Harbor Hotel,2024-03-17,true,false,false,false,976.89,1639.49,1,2026-04-16,327.9,Silver,0.491,false,false,false,false,Lodging,6
GST-01866,Finley,Hunter,finley.hunter65@icloud.com,(656) 604-5560,43,Kure Beach Grill,2025-02-17,true,false,true,false,2928.3,6395.09,2,2026-04-28,220.52,Gold,0.377,false,false,true,false,Dining,5
GST-01867,Phoenix,Rivera,phoenix.rivera66@gmail.com,(480) 207-1508,46,Kure Beach Grill,2024-09-17,false,false,true,false,2137.92,3842.26,4,2026-04-27,240.14,Gold,0.25,false,false,false,false,Dining,4
GST-01868,Harper,Bennett,harper.bennett67@yahoo.com,(360) 416-6155,32,Holden Beach Pavilion,2024-12-17,false,false,false,false,1048.8,3488.37,0,2026-02-05,387.6,Gold,0.95,false,false,false,false,Events,5
GST-01869,Skyler,Murphy,skyler.murphy68@icloud.com,(616) 613-3934,34,Cape Fear Inn,2026-01-17,false,false,false,false,906.88,2135.33,0,2025-08-09,427.07,Silver,0.86,false,false,false,false,Lodging,4
GST-01870,Avery,Kim,avery.kim69@icloud.com,(989) 671-5369,37,Brunswick Harbor Hotel,2025-03-17,true,true,true,false,794.49,1956.77,0,2025-11-05,391.35,Silver,0.88,false,false,false,false,Lodging,4
GST-01871,Marlowe,Rivera,marlowe.rivera70@proton.me,(418) 506-6418,21,Carolina Beach Tavern,2025-10-17,true,true,true,true,974.26,1975.99,1,2026-03-09,152,Silver,0.885,false,false,false,false,Dining,3
GST-01872,Quinn,Bishop,quinn.bishop71@gmail.com,(904) 779-9571,62,Oak Island Pier House,2024-05-17,true,false,false,false,955.02,2948,1,2026-04-02,368.5,Silver,0.559,false,false,false,false,Lodging,6
GST-01873,Wren,Rhodes,wren.rhodes72@yahoo.com,(571) 308-7674,26,Holden Beach Pavilion,2025-09-17,true,true,false,true,0,1969.98,0,2025-01-24,492.5,Silver,0.95,false,false,false,false,Events,4
GST-01874,Jules,Carter,jules.carter73@yahoo.com,(651) 742-1774,37,Oak Island Pier House,2024-09-17,true,true,true,true,2573.29,5030.82,0,2025-12-23,419.23,Gold,0.86,false,false,false,false,Lodging,5
GST-01875,Eden,Cole,eden.cole74@icloud.com,(496) 890-2524,55,Wrightsville Beach Resort,2025-04-17,true,false,true,true,6810.49,12833.34,1,2026-03-18,346.85,Platinum,0.647,false,false,false,false,Lodging,8
GST-01876,Justice,Simmons,justice.simmons75@proton.me,(800) 441-3833,43,Cape Fear Inn,2024-06-17,true,true,false,false,2079.7,3609.87,0,2026-02-14,360.99,Gold,0.86,false,false,false,false,Lodging,5
GST-01877,Blake,Rhodes,blake.rhodes76@gmail.com,(834) 667-2510,47,Brunswick Harbor Hotel,2025-02-17,true,true,true,false,610.96,1919.36,0,2025-12-04,319.89,Silver,0.88,false,false,false,false,Lodging,4
GST-01878,Jordan,Murphy,jordan.murphy77@icloud.com,(485) 280-1842,55,Kure Beach Grill,2026-05-17,true,true,false,true,601.52,2292.19,2,2026-04-11,163.73,Silver,0.473,false,false,false,false,Dining,4
GST-01879,Justice,Young,justice.young78@icloud.com,(678) 500-5751,50,Wrightsville Beach Resort,2024-02-17,true,true,false,false,2427.7,3988.85,2,2026-04-11,398.89,Gold,0.452,false,false,false,false,Lodging,7
GST-01880,Rowan,Cole,rowan.cole79@icloud.com,(927) 268-7309,61,Southport Waterfront Lodge,2024-05-17,true,true,false,false,308.4,1053.47,0,2025-06-09,526.74,Silver,0.84,false,false,false,false,Spa,5
GST-01881,Phoenix,Wright,phoenix.wright80@proton.me,(980) 750-6247,37,Kure Beach Grill,2024-02-17,true,false,false,false,1058.44,1718.31,2,2026-03-21,143.19,Gold,0.591,false,false,false,false,Dining,3
GST-01882,Taylor,Hayes,taylor.hayes81@outlook.com,(593) 479-2858,50,Southport Waterfront Lodge,2024-08-17,true,false,true,true,826.89,2230.04,0,2025-12-04,446.01,Silver,0.84,false,false,false,false,Spa,2
GST-01883,Skyler,Patel,skyler.patel82@outlook.com,(981) 228-2793,43,Southport Waterfront Lodge,2024-03-17,true,false,true,false,959.77,2606.17,0,2025-09-21,434.36,Silver,0.84,false,false,false,false,Spa,4
GST-01884,Emerson,Bennett,emerson.bennett83@outlook.com,(390) 879-7132,21,Wrightsville Beach Resort,2025-09-17,true,false,true,false,692.22,2098.26,1,2026-03-09,349.71,Silver,0.696,true,false,false,false,Lodging,5
GST-01885,Phoenix,Mitchell,phoenix.mitchell84@outlook.com,(265) 963-3295,54,Bald Head Island Club,2025-01-17,true,true,true,false,234.79,1546.75,0,2025-08-16,193.34,Silver,0.8,false,false,false,false,Activities,5
GST-01886,Skyler,Bell,skyler.bell85@proton.me,(914) 644-9183,33,Brunswick Harbor Hotel,2025-08-17,true,true,true,true,501.96,1018.53,0,2025-11-13,339.51,Silver,0.88,false,false,false,false,Lodging,3
GST-01887,Casey,Foster,casey.foster86@yahoo.com,(583) 333-3015,49,Holden Beach Pavilion,2024-07-17,false,true,true,false,0,908.01,0,2024-08-22,908.01,Silver,0.95,false,false,false,false,Events,1
GST-01888,Jordan,Larsson,jordan.larsson87@icloud.com,(753) 942-8341,66,Wrightsville Beach Resort,2024-08-17,true,false,false,false,296.1,2247.54,0,2025-08-16,321.08,Silver,0.88,false,false,false,false,Lodging,5
GST-01889,Justice,Whitaker,justice.whitaker88@outlook.com,(476) 728-4175,33,Holden Beach Pavilion,2024-06-17,true,true,true,false,28840.28,55338.08,8,2026-04-24,465.03,Platinum,0.128,false,false,false,false,Events,7
GST-01890,Phoenix,Collins,phoenix.collins89@icloud.com,(540) 672-7477,47,Bald Head Island Club,2024-07-17,true,true,false,false,564.66,1422.3,0,2025-12-23,203.19,Silver,0.8,false,false,false,false,Lodging,4
GST-01891,Parker,Brooks,parker.brooks90@outlook.com,(249) 200-5750,29,Bald Head Island Club,2026-02-17,true,false,true,false,3706.9,12804.92,1,2026-04-08,376.62,Platinum,0.486,false,false,false,true,Lodging,7
GST-01892,Briar,Hayes,briar.hayes91@icloud.com,(921) 772-1903,53,Kure Beach Grill,2024-07-17,true,true,true,true,493.73,1792.76,2,2026-04-28,179.28,Silver,0.377,false,false,false,false,Dining,5
GST-01893,Riley,Vargas,riley.vargas92@outlook.com,(621) 588-3634,47,Kure Beach Grill,2025-03-17,true,false,false,false,310.67,1670.9,0,2025-12-07,238.7,Silver,0.92,false,false,false,false,Dining,4
GST-01894,Skyler,Kim,skyler.kim93@gmail.com,(670) 257-9868,27,Oak Island Pier House,2024-11-17,false,true,false,true,2285.72,6455.37,0,2026-01-06,496.57,Gold,0.86,false,false,false,false,Lodging,8
GST-01895,Justice,Kim,justice.kim94@gmail.com,(915) 512-8277,40,Kure Beach Grill,2025-07-17,false,false,false,false,1088.08,2006.09,0,2026-02-05,250.76,Gold,0.92,false,false,false,false,Dining,3
GST-01896,Briar,Vargas,briar.vargas95@gmail.com,(567) 814-3324,45,Wrightsville Beach Resort,2023-12-17,true,true,true,true,2677.78,6066.19,0,2025-12-11,404.41,Gold,0.88,false,false,true,false,Lodging,7
GST-01897,River,Hayes,river.hayes96@yahoo.com,(843) 533-8186,58,Kure Beach Grill,2025-06-17,true,true,false,true,966.92,1469.82,1,2026-04-22,122.48,Silver,0.48,false,false,false,false,Dining,4
GST-01898,Eden,Hayes,eden.hayes97@proton.me,(457) 417-6059,30,Wrightsville Beach Resort,2025-05-17,true,false,false,true,1615.34,3033.64,1,2026-03-18,606.73,Gold,0.653,false,false,false,false,Lodging,4
GST-01899,Finley,Rivera,finley.rivera98@gmail.com,(548) 468-3635,52,Southport Waterfront Lodge,2025-10-17,true,false,true,false,3416.13,4050.15,0,2026-01-13,368.2,Platinum,0.84,false,false,false,true,Spa,3
GST-01900,Parker,Bennett,parker.bennett99@yahoo.com,(267) 522-3787,39,Oak Island Pier House,2023-11-17,true,true,true,false,2439.59,8163.05,1,2026-04-10,480.18,Gold,0.512,false,false,false,false,Lodging,8
GST-01901,Logan,Foster,logan.foster0@gmail.com,(502) 408-3377,28,Carolina Beach Tavern,2025-05-17,false,false,true,true,1652.55,3981.3,2,2026-04-21,173.1,Gold,0.507,false,false,false,false,Dining,4
GST-01902,Morgan,Bishop,morgan.bishop1@proton.me,(831) 810-8788,49,Brunswick Harbor Hotel,2024-01-17,true,false,false,false,1981.36,2661.95,0,2026-02-13,332.74,Gold,0.88,false,false,false,false,Lodging,6
GST-01903,Wren,Walsh,wren.walsh2@proton.me,(861) 893-2465,21,Kure Beach Grill,2025-03-17,false,false,false,false,575.88,1349.58,0,2026-01-20,149.95,Silver,0.92,false,false,false,false,Bar,4
GST-01904,Drew,Murphy,drew.murphy3@icloud.com,(573) 853-9411,60,Southport Waterfront Lodge,2024-03-17,true,false,true,true,1205.79,2439,0,2026-02-03,406.5,Gold,0.84,false,false,false,true,Spa,2
GST-01905,Casey,Sutton,casey.sutton4@icloud.com,(823) 521-9036,39,Brunswick Harbor Hotel,2024-06-17,false,false,false,false,1340.3,2523.51,0,2025-12-05,252.35,Gold,0.88,false,false,false,false,Dining,6
GST-01906,Logan,Garcia,logan.garcia5@proton.me,(742) 875-9179,68,Cape Fear Inn,2026-03-17,true,false,false,true,1881.85,4002.83,1,2026-02-23,444.76,Gold,0.753,false,false,false,false,Lodging,5
GST-01907,Hayden,Patel,hayden.patel6@gmail.com,(785) 691-2713,53,Wrightsville Beach Resort,2026-02-17,true,true,true,false,2273.54,3971.15,0,2026-01-24,496.39,Gold,0.88,false,false,false,false,Lodging,6
GST-01908,Harper,Whitaker,harper.whitaker7@yahoo.com,(963) 772-9678,38,Oak Island Pier House,2024-02-17,false,true,false,false,25593.27,62425.35,8,2026-04-25,392.61,Platinum,0.11,false,false,false,false,Lodging,8
GST-01909,Sage,Reed,sage.reed8@proton.me,(876) 808-2732,39,Wrightsville Beach Resort,2024-11-17,true,true,false,true,697.87,3909.99,0,2025-07-12,488.75,Silver,0.88,false,false,false,false,Lodging,6
GST-01910,Skyler,Knox,skyler.knox9@yahoo.com,(709) 619-3618,28,Carolina Beach Tavern,2025-03-17,false,true,true,true,1435.62,3651.94,3,2026-04-28,158.78,Gold,0.382,false,false,false,false,Dining,3
GST-01911,Rowan,Hawthorne,rowan.hawthorne10@gmail.com,(884) 637-9451,23,Wrightsville Beach Resort,2026-04-17,true,true,true,false,5538,8649.71,6,2026-04-23,332.68,Platinum,0.124,false,false,false,false,Lodging,8
GST-01912,Jules,Murphy,jules.murphy11@gmail.com,(858) 920-2222,32,Wrightsville Beach Resort,2024-03-17,true,false,false,true,774.39,2976.24,0,2025-12-12,372.03,Silver,0.88,false,false,false,false,Lodging,5
GST-01913,Skyler,Garcia,skyler.garcia12@proton.me,(706) 609-9932,32,Holden Beach Pavilion,2024-08-17,true,false,true,false,2476.17,5485.41,0,2025-08-23,421.95,Gold,0.95,false,false,false,false,Events,4
GST-01914,Indigo,Nguyen,indigo.nguyen13@gmail.com,(476) 689-4443,42,Brunswick Harbor Hotel,2023-12-17,true,true,false,true,3811.03,5996.9,0,2026-02-05,333.16,Platinum,0.88,false,false,false,false,Lodging,6
GST-01915,Lennon,Mitchell,lennon.mitchell14@yahoo.com,(970) 437-4588,44,Kure Beach Grill,2024-01-17,true,true,false,true,589.32,1790.82,0,2025-11-08,179.08,Silver,0.92,false,false,false,false,Dining,3
GST-01916,Briar,Sutton,briar.sutton15@icloud.com,(328) 370-2965,42,Wrightsville Beach Resort,2025-11-17,true,true,true,false,896.98,1818.61,0,2026-01-25,363.72,Silver,0.88,false,false,false,false,Dining,5
GST-01917,Justice,Hayes,justice.hayes16@yahoo.com,(669) 346-3753,21,Kure Beach Grill,2025-10-17,true,true,false,false,1296.63,3739.3,0,2026-01-24,196.81,Gold,0.92,false,false,false,false,Dining,3
GST-01918,Blake,Carter,blake.carter17@gmail.com,(660) 816-1608,40,Kure Beach Grill,2025-04-17,true,false,false,false,1282,2012.07,1,2026-04-19,167.67,Gold,0.497,false,false,false,false,Dining,4
GST-01919,Sage,Nguyen,sage.nguyen18@gmail.com,(508) 716-5226,39,Brunswick Harbor Hotel,2024-04-17,true,true,true,false,422.01,2928.7,1,2026-04-13,366.09,Silver,0.507,false,false,false,false,Lodging,5
GST-01920,Avery,Garcia,avery.garcia19@outlook.com,(516) 245-2297,27,Kure Beach Grill,2024-06-17,true,true,true,false,2283.88,3273.24,0,2026-02-01,136.38,Gold,0.92,false,false,false,false,Dining,4
GST-01921,Avery,Young,avery.young20@proton.me,(963) 507-9825,65,Bald Head Island Club,2024-06-17,true,true,false,true,4008.5,8582.11,1,2026-03-15,357.59,Platinum,0.603,false,false,false,true,Lodging,7
GST-01922,Harper,Lee,harper.lee21@gmail.com,(492) 538-9590,50,Wrightsville Beach Resort,2023-12-17,true,false,false,false,593.73,1640.88,1,2026-03-24,234.41,Silver,0.615,true,false,false,false,Lodging,4
GST-01923,Marlowe,Park,marlowe.park22@gmail.com,(983) 890-9146,28,Cape Fear Inn,2026-03-17,true,true,false,false,4488.16,8636.41,0,2026-01-27,332.17,Platinum,0.86,false,false,false,false,Lodging,8
GST-01924,Justice,Simmons,justice.simmons23@yahoo.com,(266) 370-2792,24,Wrightsville Beach Resort,2025-07-17,false,true,true,true,421.81,1474.44,0,2025-09-23,294.89,Silver,0.88,false,false,false,false,Lodging,4
GST-01925,Indigo,Garcia,indigo.garcia24@gmail.com,(654) 858-5745,36,Bald Head Island Club,2025-10-17,true,false,false,false,1073.05,2094.8,1,2026-03-08,232.76,Gold,0.642,false,false,false,false,Lodging,6
GST-01926,Justice,Sutton,justice.sutton25@gmail.com,(476) 850-9272,61,Bald Head Island Club,2024-01-17,true,true,true,false,1779.4,4705.19,1,2026-02-19,294.07,Gold,0.72,false,false,false,true,Lodging,6
GST-01927,Avery,Wright,avery.wright26@gmail.com,(683) 669-3438,32,Oak Island Pier House,2026-04-17,true,true,false,true,17120.53,46838.19,2,2026-02-25,425.8,Platinum,0.678,false,false,false,false,Lodging,8
GST-01928,Skyler,Walsh,skyler.walsh27@outlook.com,(778) 622-1813,35,Wrightsville Beach Resort,2025-02-17,true,true,false,false,6497.44,15778.51,3,2026-03-22,343.01,Platinum,0.499,false,false,false,false,Lodging,8
GST-01929,Wren,Bennett,wren.bennett28@outlook.com,(957) 534-3687,21,Carolina Beach Tavern,2025-06-17,false,true,true,false,197.83,1845.53,0,2026-01-12,167.78,Silver,0.99,false,false,false,false,Dining,4
GST-01930,Marlowe,Mitchell,marlowe.mitchell29@gmail.com,(492) 603-3658,40,Carolina Beach Tavern,2026-05-17,true,true,true,false,1332.92,2348.85,2,2026-04-05,167.77,Gold,0.617,false,false,false,false,Dining,3
GST-01931,River,Garcia,river.garcia30@gmail.com,(611) 930-4147,48,Wrightsville Beach Resort,2024-04-17,true,true,true,false,5649.2,10317.53,2,2026-04-15,368.48,Platinum,0.431,false,false,false,false,Lodging,7
GST-01932,Finley,Cole,finley.cole31@outlook.com,(818) 878-2524,21,Oak Island Pier House,2024-02-17,true,false,false,true,1680.5,4417.59,2,2026-03-28,339.81,Gold,0.516,false,false,false,false,Lodging,6
GST-01933,Lennon,Hawthorne,lennon.hawthorne32@outlook.com,(884) 519-3501,59,Kure Beach Grill,2024-09-17,true,false,true,false,4924.68,9465.66,4,2026-03-27,236.64,Platinum,0.419,false,false,false,false,Dining,5
GST-01934,Skyler,Murphy,skyler.murphy33@outlook.com,(336) 537-6934,30,Holden Beach Pavilion,2025-06-17,true,true,false,true,386.38,1070.51,1,2026-02-26,356.84,Silver,0.815,false,false,false,false,Events,3
GST-01935,Lennon,Vargas,lennon.vargas34@outlook.com,(705) 897-3114,30,Carolina Beach Tavern,2025-04-17,false,false,false,false,942.69,1209.05,3,2026-03-25,201.51,Silver,0.608,false,false,false,false,Dining,3
GST-01936,Skyler,Reed,skyler.reed35@icloud.com,(552) 398-8319,54,Cape Fear Inn,2025-01-17,true,false,false,true,1399.33,2749.36,0,2026-01-05,392.77,Gold,0.86,false,false,false,false,Lodging,6
GST-01937,Quinn,Knox,quinn.knox36@outlook.com,(434) 622-3307,28,Southport Waterfront Lodge,2024-07-17,true,false,false,false,24467.33,45324.11,12,2026-04-10,351.35,Platinum,0.185,false,false,false,true,Spa,8
GST-01938,Reese,Rhodes,reese.rhodes37@proton.me,(942) 553-3646,56,Kure Beach Grill,2025-02-17,true,false,false,true,0,549.84,0,2025-01-08,137.46,Silver,0.92,false,false,false,false,Dining,2
GST-01939,Justice,Patel,justice.patel38@gmail.com,(571) 861-5811,24,Wrightsville Beach Resort,2023-12-17,true,false,false,true,316.37,1814.26,0,2025-08-16,302.38,Silver,0.88,false,false,false,false,Lodging,6
GST-01940,Logan,Collins,logan.collins39@outlook.com,(546) 621-3915,21,Bald Head Island Club,2025-02-17,false,true,true,true,4081.69,10200.77,0,2026-02-06,351.75,Platinum,0.8,false,false,false,true,Lodging,8
GST-01941,Ari,Brooks,ari.brooks40@proton.me,(277) 467-5505,33,Cape Fear Inn,2025-10-17,false,false,false,false,1467.97,1532.03,1,2026-04-23,510.68,Gold,0.443,false,false,false,false,Lodging,4
GST-01942,Blake,Cole,blake.cole41@proton.me,(299) 525-3292,65,Southport Waterfront Lodge,2023-11-17,true,true,false,false,1240.1,2069.1,0,2026-01-02,295.59,Gold,0.84,false,false,false,true,Spa,3
GST-01943,Ari,Cole,ari.cole42@icloud.com,(365) 494-9501,50,Wrightsville Beach Resort,2024-12-17,true,true,false,false,3787.29,3925.52,2,2026-04-21,560.79,Platinum,0.398,false,false,false,false,Lodging,5
GST-01944,Briar,Reed,briar.reed43@proton.me,(537) 684-8598,36,Cape Fear Inn,2024-12-17,true,true,true,false,1878.79,2945.1,0,2026-01-10,420.73,Gold,0.86,false,false,false,false,Lodging,4
GST-01945,Logan,Young,logan.young44@proton.me,(832) 290-5940,37,Holden Beach Pavilion,2025-07-17,false,true,false,false,497.35,1831.92,0,2025-12-19,610.64,Silver,0.95,false,false,false,false,Events,3
GST-01946,Reese,Knox,reese.knox45@gmail.com,(695) 737-6552,44,Bald Head Island Club,2026-03-17,true,true,false,false,1144.45,1911.99,0,2026-01-28,318.67,Gold,0.8,false,false,false,true,Spa,6
GST-01947,Eden,Reed,eden.reed46@gmail.com,(919) 380-3255,56,Cape Fear Inn,2025-12-17,true,false,true,true,863.08,4352.88,1,2026-04-28,483.65,Silver,0.417,true,false,false,false,Lodging,5
GST-01948,Reese,Hunter,reese.hunter47@outlook.com,(811) 812-5251,53,Carolina Beach Tavern,2024-05-17,true,true,true,false,2362.66,5975.99,4,2026-04-17,175.76,Gold,0.366,false,false,false,false,Dining,4
GST-01949,Logan,Lee,logan.lee48@gmail.com,(511) 345-4558,38,Brunswick Harbor Hotel,2024-11-17,true,true,true,false,1849.2,2310.45,0,2025-12-06,577.61,Gold,0.88,false,false,false,false,Lodging,2
GST-01950,Reese,Kim,reese.kim49@proton.me,(892) 601-1379,44,Wrightsville Beach Resort,2025-01-17,true,false,true,false,1369.2,2253.09,4,2026-04-26,225.31,Gold,0.24,false,false,false,false,Lodging,6
GST-01951,Briar,Vargas,briar.vargas50@outlook.com,(818) 633-5821,21,Carolina Beach Tavern,2026-01-17,false,false,false,false,584.74,1360.72,0,2026-02-10,123.7,Silver,0.99,false,false,false,false,Dining,3
GST-01952,Finley,Bell,finley.bell51@yahoo.com,(842) 808-7657,48,Carolina Beach Tavern,2026-02-17,false,false,true,true,1019.57,1553.68,1,2026-03-24,194.21,Gold,0.783,false,false,false,false,Dining,3
GST-01953,Quinn,Park,quinn.park52@gmail.com,(665) 540-2841,47,Holden Beach Pavilion,2025-04-17,false,false,false,true,671.61,1455.55,0,2025-12-28,485.18,Silver,0.95,false,false,false,false,Events,3
GST-01954,Indigo,Bishop,indigo.bishop53@yahoo.com,(814) 600-9690,39,Wrightsville Beach Resort,2024-07-17,true,false,false,true,1567.18,3732.4,1,2026-04-04,466.55,Gold,0.556,false,false,false,false,Lodging,5
GST-01955,Casey,Bennett,casey.bennett54@gmail.com,(253) 246-8268,44,Oak Island Pier House,2024-07-17,true,true,true,true,1313.75,2706.66,0,2025-12-20,338.33,Gold,0.86,false,false,false,false,Lodging,7
GST-01956,Eden,Carter,eden.carter55@outlook.com,(569) 423-9487,50,Wrightsville Beach Resort,2024-03-17,true,false,false,false,7122.64,14171.74,4,2026-04-18,337.42,Platinum,0.283,false,false,false,false,Lodging,8
GST-01957,Finley,Mitchell,finley.mitchell56@icloud.com,(931) 662-8518,22,Carolina Beach Tavern,2025-01-17,true,false,true,false,1058.96,1808.75,1,2026-03-12,180.87,Gold,0.865,false,false,false,false,Dining,3
GST-01958,Wren,Park,wren.park57@proton.me,(962) 933-1227,65,Wrightsville Beach Resort,2026-03-17,true,false,false,false,2554.91,5814.59,1,2026-03-28,342.03,Gold,0.594,false,false,false,false,Lodging,7
GST-01959,Harper,Vargas,harper.vargas58@gmail.com,(602) 947-6703,44,Oak Island Pier House,2024-09-17,true,false,true,false,2351.8,4807.46,1,2026-04-07,534.16,Gold,0.527,false,false,false,false,Lodging,5
GST-01960,River,Lee,river.lee59@yahoo.com,(603) 210-3570,66,Kure Beach Grill,2025-08-17,false,true,false,true,1035.2,1447.8,0,2026-02-13,160.87,Gold,0.92,false,false,false,false,Dining,4
GST-01961,Quinn,Sutton,quinn.sutton60@gmail.com,(427) 952-6590,56,Bald Head Island Club,2025-06-17,true,true,true,false,701.85,2453.62,0,2026-01-18,408.94,Silver,0.8,false,false,false,false,Lodging,6
GST-01962,Sloan,Hayes,sloan.hayes61@proton.me,(642) 448-8262,24,Holden Beach Pavilion,2025-07-17,true,true,false,false,1357.39,1357.39,0,2025-12-09,678.7,Gold,0.95,false,false,false,false,Events,2
GST-01963,Jordan,Reed,jordan.reed62@outlook.com,(964) 640-6188,22,Wrightsville Beach Resort,2025-11-17,true,true,true,false,1784.36,4063.42,1,2026-02-24,338.62,Gold,0.771,false,false,false,false,Lodging,8
GST-01964,Morgan,Brooks,morgan.brooks63@proton.me,(293) 535-4240,60,Wrightsville Beach Resort,2024-09-17,true,true,false,true,259.21,2285.33,0,2025-12-04,326.48,Silver,0.88,false,false,false,false,Lodging,5
GST-01965,Cameron,Rhodes,cameron.rhodes64@yahoo.com,(925) 571-7814,29,Bald Head Island Club,2024-11-17,true,true,false,false,935.2,3702.4,0,2025-11-22,370.24,Silver,0.8,false,false,false,false,Lodging,4
GST-01966,Justice,Whitaker,justice.whitaker65@icloud.com,(357) 500-5660,55,Oak Island Pier House,2025-12-17,true,true,false,false,1947.33,3359.72,1,2026-03-05,419.96,Gold,0.701,false,false,false,false,Lodging,6
GST-01967,Eden,Collins,eden.collins66@proton.me,(435) 266-8149,33,Holden Beach Pavilion,2025-02-17,true,true,true,false,219.29,219.29,0,2026-01-01,219.29,Silver,0.95,false,false,false,false,Dining,2
GST-01968,Ari,Bennett,ari.bennett67@outlook.com,(449) 893-8594,30,Oak Island Pier House,2026-02-17,true,true,true,true,3394.48,6993.12,1,2026-02-20,537.93,Platinum,0.769,false,false,false,false,Lodging,8
GST-01969,Justice,Rhodes,justice.rhodes68@yahoo.com,(767) 694-2147,38,Carolina Beach Tavern,2025-10-17,true,false,false,false,4606.43,12486.53,6,2026-04-21,186.37,Platinum,0.171,false,true,false,false,Dining,4
GST-01970,Harper,Bell,harper.bell69@icloud.com,(530) 686-4784,28,Bald Head Island Club,2025-10-17,true,true,false,false,1820.48,4713.83,1,2026-03-12,471.38,Gold,0.618,false,false,false,true,Spa,7
GST-01971,Taylor,Whitaker,taylor.whitaker70@icloud.com,(239) 729-9954,33,Kure Beach Grill,2025-12-17,true,true,false,false,1127.21,1943.93,1,2026-04-12,176.72,Gold,0.542,false,false,false,false,Dining,2
GST-01972,Finley,Larsson,finley.larsson71@proton.me,(798) 926-6476,34,Kure Beach Grill,2024-08-17,false,true,true,true,1254.05,2366.3,1,2026-04-16,169.02,Gold,0.514,false,false,false,false,Dining,3
GST-01973,Wren,Reed,wren.reed72@icloud.com,(290) 842-8090,41,Bald Head Island Club,2025-05-17,true,true,true,false,1706.86,2216.13,2,2026-04-19,369.36,Gold,0.372,false,false,false,true,Lodging,6
